station_name,station_lat,station_lon,munro_name,munro_lat,munro_lon,distance_km
Dalmally,56.4009781,-4.9825597,Beinn Narnain,56.2214527,-4.7893997,23.29
Dalmally,56.4009781,-4.9825597,Ben Vane,56.2495980,-4.7817629,20.94
Dalmally,56.4009781,-4.9825597,Ben Vorlich,56.2740128,-4.7550724,19.95
Dalmally,56.4009781,-4.9825597,Beinn Chabhair,56.3257917,-4.6414315,22.69
Dalmally,56.4009781,-4.9825597,An Caisteal,56.3385530,-4.6244890,23.19
Dalmally,56.4009781,-4.9825597,Beinn a' Chroin,56.3323177,-4.6084964,24.35
Dalmally,56.4009781,-4.9825597,Cruach Ardrain,56.3564540,-4.5761975,25.59
Dalmally,56.4009781,-4.9825597,Beinn Tulaichean,56.3422195,-4.5632896,26.72
Dalmally,56.4009781,-4.9825597,Beinn Cheathaich,56.4602248,-4.5268777,28.88
Dalmally,56.4009781,-4.9825597,Meall Glas,56.4558528,-4.5466103,27.58
Dalmally,56.4009781,-4.9825597,Creag Mhòr,56.4893747,-4.6146576,24.73
Dalmally,56.4009781,-4.9825597,Beinn Chaluim,56.4546681,-4.6192551,23.2
Dalmally,56.4009781,-4.9825597,Beinn Heasgarnich,56.5102745,-4.5792800,27.68
Dalmally,56.4009781,-4.9825597,Beinn a' Chreachain,56.5603771,-4.6476241,27.22
Dalmally,56.4009781,-4.9825597,Beinn Mhanach,56.5340284,-4.6460457,25.49
Dalmally,56.4009781,-4.9825597,Beinn Achaladair,56.5516591,-4.6951314,24.4
Dalmally,56.4009781,-4.9825597,Ben Cruachan,56.4267792,-5.1318182,9.65
Dalmally,56.4009781,-4.9825597,Stob Diamh,56.4313393,-5.0914398,7.52
Dalmally,56.4009781,-4.9825597,Stob Binnein,56.3707765,-4.5356275,27.81
Dalmally,56.4009781,-4.9825597,Meall a' Bhùiridh,56.6122677,-4.8521185,24.86
Dalmally,56.4009781,-4.9825597,Creise,56.6145149,-4.8719012,24.73
Dalmally,56.4009781,-4.9825597,Stob a' Choire Odhair,56.5732856,-4.8382091,21.15
Dalmally,56.4009781,-4.9825597,Stob Ghabhar,56.5681385,-4.8821085,19.62
Dalmally,56.4009781,-4.9825597,Meall nan Eun,56.5611515,-4.9429570,18.0
Dalmally,56.4009781,-4.9825597,Stob Coir'an Albannaich,56.5548754,-4.9798427,17.14
Dalmally,56.4009781,-4.9825597,Glas Bheinn Mhòr,56.5424190,-5.0053123,15.81
Dalmally,56.4009781,-4.9825597,Beinn nan Aighenan,56.5201660,-5.0111417,13.39
Dalmally,56.4009781,-4.9825597,Drochard Ghlas,56.4301459,-5.1098641,8.5
Dalmally,56.4009781,-4.9825597,Stob Garbh,56.4254599,-5.0898090,7.16
Dalmally,56.4009781,-4.9825597,Meall Cuanail,56.4187496,-5.1308831,9.37
Dalmally,56.4009781,-4.9825597,Stob Dearg,56.4285214,-5.1438394,10.42
Dalmally,56.4009781,-4.9825597,Unnamed,56.2724330,-4.7538526,20.12
Dalmally,56.4009781,-4.9825597,Aonach Eagach,56.5667883,-4.8707776,19.71
Dalmally,56.4009781,-4.9825597,Stob Coire nam Beith,56.6456418,-5.0368857,27.45
Dalmally,56.4009781,-4.9825597,Stob Coire nan Lochan,56.6488513,-5.0218112,27.71
Dalmally,56.4009781,-4.9825597,Stob Coire Sgreamhach,56.6383651,-5.0102594,26.49
Dalmally,56.4009781,-4.9825597,Bidean nam Bian,56.6427446,-5.0293346,27.07
Dalmally,56.4009781,-4.9825597,Unnamed,56.3324117,-4.5993123,24.89
Dalmally,56.4009781,-4.9825597,Ben Starav,56.5389171,-5.0498001,15.91
Dalmally,56.4009781,-4.9825597,Unnamed,56.5408903,-4.6972699,23.49
Dalmally,56.4009781,-4.9825597,Ben Oss,56.3893211,-4.7754019,12.86
Dalmally,56.4009781,-4.9825597,Beinn Dubhchraig,56.3913389,-4.7432864,14.81
Dalmally,56.4009781,-4.9825597,Meall Garbh,56.5105657,-4.7134427,20.6
Dalmally,56.4009781,-4.9825597,Cairn Sasunnaich,56.5063502,-4.7231881,19.84
Dalmally,56.4009781,-4.9825597,Meall Buidhe,56.5578085,-4.6702770,25.99
Dalmally,56.4009781,-4.9825597,Stob Garbh,56.3648042,-4.5736752,25.58
Dalmally,56.4009781,-4.9825597,Stob Coire an Lochain,56.3651993,-4.5299284,28.24
Dalmally,56.4009781,-4.9825597,Meall na Dìge,56.3699532,-4.5097582,29.41
Dalmally,56.4009781,-4.9825597,Unnamed,56.2787362,-4.7560102,19.53
Dalmally,56.4009781,-4.9825597,Stob an Fhuarain,56.6247503,-5.0690066,25.48
Dalmally,56.4009781,-4.9825597,Unnamed,56.4487294,-4.6195319,23.02
Dalmally,56.4009781,-4.9825597,Stob na Doire,56.6367864,-4.9242362,26.5
Dalmally,56.4009781,-4.9825597,Stob Coire Altruim,56.6344127,-4.9408032,26.12
Dalmally,56.4009781,-4.9825597,Stob na Broige,56.6298267,-4.9512020,25.56
Dalmally,56.4009781,-4.9825597,Beinn Bhuidhe,56.3266908,-4.9067779,9.51
Dalmally,56.4009781,-4.9825597,Beinn a' Chuirn,56.5316142,-4.6681730,24.23
Dalmally,56.4009781,-4.9825597,Stob an Fhir Bhogha,56.4998660,-4.5830838,26.98
Dalmally,56.4009781,-4.9825597,Stob nan Clach,56.4809434,-4.6206228,24.03
Dalmally,56.4009781,-4.9825597,Unnamed,56.5181726,-4.5664559,28.78
Dalmally,56.4009781,-4.9825597,Beinn Ìme,56.2368829,-4.8167629,20.95
Dalmally,56.4009781,-4.9825597,Stob a' Bruaich Leith,56.5716767,-4.9178447,19.42
Dalmally,56.4009781,-4.9825597,Clach Leathad,56.6026319,-4.8682775,23.53
Dalmally,56.4009781,-4.9825597,Unnamed,56.5274669,-4.7114454,21.86
Dalmally,56.4009781,-4.9825597,Sron An Isean,56.4340429,-5.0845498,7.29
Dalmally,56.4009781,-4.9825597,Beinn a' Chochuill,56.4498628,-5.0694072,7.64
Dalmally,56.4009781,-4.9825597,Unnamed,56.4231590,-5.0878716,6.95
Dalmally,56.4009781,-4.9825597,Unnamed,56.5236367,-5.0492263,14.26
Dalmally,56.4009781,-4.9825597,Meall Cruidh,56.5293293,-5.0436259,14.78
Dalmally,56.4009781,-4.9825597,Stob a' Ghlais Choire,56.6235889,-4.8711062,25.72
Dalmally,56.4009781,-4.9825597,Sròn a' Ghearrain,56.5714472,-4.9021769,19.62
Dalmally,56.4009781,-4.9825597,Unnamed,56.5369690,-5.0453317,15.63
Dalmally,56.4009781,-4.9825597,Stob Coire Dheirg,56.5387138,-5.0405966,15.75
Dalmally,56.4009781,-4.9825597,Unnamed,56.3320039,-4.6096084,24.29
Dalmally,56.4009781,-4.9825597,Beinn Fhada NE Top,56.6445508,-4.9955568,27.13
Dalmally,56.4009781,-4.9825597,Beinn Fhada,56.6420357,-5.0027683,26.87
Kingussie,57.0777785,-4.0532894,Cairn Gorm,57.1167690,-3.6444857,25.16
Kingussie,57.0777785,-4.0532894,Braeriach,57.0781682,-3.7288293,19.68
Kingussie,57.0777785,-4.0532894,Stob Coire an t-Sneachda,57.1066883,-3.6590658,24.11
Kingussie,57.0777785,-4.0532894,Ben Macdui,57.0703889,-3.6691251,23.31
Kingussie,57.0777785,-4.0532894,Cairn Toul,57.0543880,-3.7107019,20.95
Kingussie,57.0777785,-4.0532894,Sgor an Lochain Uaine,57.0583426,-3.7257268,19.99
Kingussie,57.0777785,-4.0532894,Geal Chàrn,57.0575181,-4.3735446,19.56
Kingussie,57.0777785,-4.0532894,Càrn Dearg,57.0922774,-4.2532734,12.23
Kingussie,57.0777785,-4.0532894,Carn Sgulain,57.1243293,-4.1770213,9.12
Kingussie,57.0777785,-4.0532894,A' Chailleach,57.1096034,-4.1794102,8.43
Kingussie,57.0777785,-4.0532894,Carn na Caim,56.9117275,-4.1744938,19.9
Kingussie,57.0777785,-4.0532894,A' Bhuidheanach Bheag,56.8704686,-4.1988872,24.73
Kingussie,57.0777785,-4.0532894,Geal-charn,56.8744778,-4.3045125,27.31
Kingussie,57.0777785,-4.0532894,A' Mharconaich,56.8576719,-4.2898715,28.42
Kingussie,57.0777785,-4.0532894,Meall Chuaich,56.9638804,-4.1125561,13.18
Kingussie,57.0777785,-4.0532894,Beinn a' Chaorainn,57.0933285,-3.5775874,28.89
Kingussie,57.0777785,-4.0532894,Càrn a' Mhàim,57.0368749,-3.6583870,24.39
Kingussie,57.0777785,-4.0532894,Beinn Mheadhoin,57.0959339,-3.6114760,26.86
Kingussie,57.0777785,-4.0532894,Derry Cairngorm,57.0627179,-3.6229171,26.16
Kingussie,57.0777785,-4.0532894,Beinn Dearg,56.8771670,-3.8834920,24.61
Kingussie,57.0777785,-4.0532894,Càrn a' Chlamain,56.8609677,-3.7795988,29.33
Kingussie,57.0777785,-4.0532894,An Sgarsoch,56.9319217,-3.7544005,24.37
Kingussie,57.0777785,-4.0532894,The Devil's Point,57.0357260,-3.6887134,22.61
Kingussie,57.0777785,-4.0532894,Monadh Mor,57.0268931,-3.7502575,19.24
Kingussie,57.0777785,-4.0532894,Beinn Bhrotain,57.0098569,-3.7237921,21.38
Kingussie,57.0777785,-4.0532894,Carn Ban Mor,57.0522721,-3.8255029,14.11
Kingussie,57.0777785,-4.0532894,Sgor Gaoith,57.0685891,-3.8109296,14.74
Kingussie,57.0777785,-4.0532894,Mullach Clach a'Bhlair,57.0119137,-3.8412449,14.81
Kingussie,57.0777785,-4.0532894,Bynack More,57.1378224,-3.5847763,29.17
Kingussie,57.0777785,-4.0532894,A'Choinneach,57.1236812,-3.6004925,27.92
Kingussie,57.0777785,-4.0532894,Bynack Beg,57.1423091,-3.5941170,28.74
Kingussie,57.0777785,-4.0532894,Càrn an Fhidhleir,56.9358843,-3.8017043,21.99
Kingussie,57.0777785,-4.0532894,Tom Dubh,57.0365026,-3.7801558,17.2
Kingussie,57.0777785,-4.0532894,Carn Cloich-mhuilinn,56.9958284,-3.6993891,23.34
Kingussie,57.0777785,-4.0532894,Stob Coire Etchachan,57.0853601,-3.6107685,26.85
Kingussie,57.0777785,-4.0532894,Creagan a' Choire Etchachan,57.0767034,-3.6331408,25.48
Kingussie,57.0777785,-4.0532894,Unnamed,57.0760211,-3.6663127,23.47
Kingussie,57.0777785,-4.0532894,Glas Mheall Mor,56.8650639,-4.1657776,24.66
Kingussie,57.0777785,-4.0532894,Meall a' Chaorruinn,56.8712170,-4.2225860,25.2
Kingussie,57.0777785,-4.0532894,Unnamed,56.8685751,-4.2087448,25.14
Kingussie,57.0777785,-4.0532894,Diollaid Coire Eindart,57.0125145,-3.8050464,16.73
Kingussie,57.0777785,-4.0532894,Unnamed,56.9825535,-4.5005163,29.15
Kingussie,57.0777785,-4.0532894,Unnamed,57.1117952,-4.2414719,12.02
Kingussie,57.0777785,-4.0532894,Meall Dubhag,57.0373994,-3.8465581,13.33
Kingussie,57.0777785,-4.0532894,Beinn Gharbh,56.8896851,-3.8850442,23.31
Kingussie,57.0777785,-4.0532894,Unnamed,57.0349635,-3.6539878,24.69
Kingussie,57.0777785,-4.0532894,Unnamed,57.0101765,-3.7092529,22.2
Kingussie,57.0777785,-4.0532894,Sgòran Dubh Mòr,57.0804444,-3.8080051,14.88
Kingussie,57.0777785,-4.0532894,Geal-charn,57.0901053,-3.8431912,12.81
Kingussie,57.0777785,-4.0532894,Meall Buidhe,57.0797932,-3.8305051,13.51
Kingussie,57.0777785,-4.0532894,Creag an Leth-choin,57.1094443,-3.7048752,21.41
Kingussie,57.0777785,-4.0532894,Unnamed,57.0167673,-3.6965562,22.69
Kingussie,57.0777785,-4.0532894,Unnamed,57.0852507,-3.6740041,23.01
Kingussie,57.0777785,-4.0532894,Cairn Lochan,57.1027350,-3.6769143,22.99
Kingussie,57.0777785,-4.0532894,Carn Etchachan,57.0883032,-3.6466155,24.69
Kingussie,57.0777785,-4.0532894,Stacan Dubha,57.0940412,-3.6322260,25.59
Kingussie,57.0777785,-4.0532894,Beinn Mheadhoin SW Top,57.0917680,-3.6228061,26.15
Kingussie,57.0777785,-4.0532894,Carn na Criche,57.0626469,-3.7514448,18.39
Kingussie,57.0777785,-4.0532894,Stob Coire an t-Saighdeir,57.0465897,-3.7112224,21.04
Kingussie,57.0777785,-4.0532894,Sron na Lairige,57.0860203,-3.7092591,20.88
Kingussie,57.0777785,-4.0532894,Cnap Coire na Spreidhe,57.1245136,-3.6320007,26.06
Kingussie,57.0777785,-4.0532894,Can Ban,57.0991838,-4.2599352,12.75
Kingussie,57.0777785,-4.0532894,Carn Dearg SE Top,57.0865897,-4.2494982,11.94
Kingussie,57.0777785,-4.0532894,Sgurr an Lochan Uaine,57.0726913,-3.6089653,26.95
Kingussie,57.0777785,-4.0532894,Sron A'Cha No,57.1342228,-3.6266880,26.6
Stirling,56.1196512,-3.9342962,Stùc a' Chroin,56.3292563,-4.2375474,29.98
Dumbarton Central,55.9465247,-4.5676104,Ben Lomond,56.1903623,-4.6332874,27.46
Dalreoch,55.9472801,-4.5772510,Ben Lomond,56.1903623,-4.6332874,27.29
Helensburgh Upper,56.0124414,-4.7307717,Ben Lomond,56.1903623,-4.6332874,20.72
Helensburgh Upper,56.0124414,-4.7307717,Beinn Narnain,56.2214527,-4.7893997,23.56
Helensburgh Upper,56.0124414,-4.7307717,Ben Vane,56.2495980,-4.7817629,26.6
Helensburgh Upper,56.0124414,-4.7307717,Ben Vorlich,56.2740128,-4.7550724,29.16
Helensburgh Upper,56.0124414,-4.7307717,Unnamed,56.2724330,-4.7538526,28.98
Helensburgh Upper,56.0124414,-4.7307717,Unnamed,56.2787362,-4.7560102,29.69
Helensburgh Upper,56.0124414,-4.7307717,Beinn Ìme,56.2368829,-4.8167629,25.56
Tulloch,56.8840987,-4.7011350,Ben Nevis,56.7968582,-5.0035260,20.86
Tulloch,56.8840987,-4.7011350,Càrn Mòr Dearg,56.8052539,-4.9866573,19.51
Tulloch,56.8840987,-4.7011350,Stob Dearg,56.6468537,-4.8987627,29.05
Tulloch,56.8840987,-4.7011350,Càrn Dearg Meadhonach,56.8097631,-4.9893613,19.44
Tulloch,56.8840987,-4.7011350,Stob Coire Leith,56.6813612,-5.0227958,29.94
Tulloch,56.8840987,-4.7011350,Aonach Mòr,56.8129504,-4.9617416,17.77
Tulloch,56.8840987,-4.7011350,Aonach Beag,56.7999773,-4.9541724,18.06
Tulloch,56.8840987,-4.7011350,Stob Bàn,56.7440062,-5.0305154,25.46
Tulloch,56.8840987,-4.7011350,Am Bodach,56.7417441,-4.9833493,23.42
Tulloch,56.8840987,-4.7011350,An Gearanach,56.7592162,-4.9662402,21.34
Tulloch,56.8840987,-4.7011350,Na Gruagaichean,56.7436810,-4.9399281,21.38
Tulloch,56.8840987,-4.7011350,Binnein Mor,56.7544245,-4.9258171,19.92
Tulloch,56.8840987,-4.7011350,Sgùrr Eilde Mòr,56.7499706,-4.8954275,19.08
Tulloch,56.8840987,-4.7011350,Stob a' Choire Mheadhoin,56.8233896,-4.7609130,7.68
Tulloch,56.8840987,-4.7011350,Stob Coire Easain,56.8181909,-4.7737270,8.57
Tulloch,56.8840987,-4.7011350,Stob Choire Claurigh,56.8237914,-4.8498558,11.29
Tulloch,56.8840987,-4.7011350,Stob Bàn,56.8106697,-4.8409103,11.82
Tulloch,56.8840987,-4.7011350,Sgùrr Choinnich Mòr,56.8004299,-4.9040088,15.5
Tulloch,56.8840987,-4.7011350,Stob Coire an Laoigh,56.8109037,-4.8848781,13.86
Tulloch,56.8840987,-4.7011350,Meall Dearg,56.6808731,-5.0028832,29.19
Tulloch,56.8840987,-4.7011350,Stob Coire Sgriodain,56.8313019,-4.6950358,5.89
Tulloch,56.8840987,-4.7011350,Chno Dearg,56.8300810,-4.6608752,6.5
Tulloch,56.8840987,-4.7011350,Beinn Eibhinn,56.8259432,-4.5445368,11.54
Tulloch,56.8840987,-4.7011350,Aonach Beag,56.8334981,-4.5292080,11.91
Tulloch,56.8840987,-4.7011350,Geal-Chàrn,56.8378511,-4.5097197,12.76
Tulloch,56.8840987,-4.7011350,Carn Dearg,56.8552108,-4.4547533,15.37
Tulloch,56.8840987,-4.7011350,Beinn a' Chlachair,56.8695346,-4.5096351,11.79
Tulloch,56.8840987,-4.7011350,Creag Pitridh,56.8997277,-4.4849470,13.29
Tulloch,56.8840987,-4.7011350,Geal Chàrn,56.8977787,-4.4571979,14.95
Tulloch,56.8840987,-4.7011350,Ben Alder,56.8138162,-4.4650482,16.39
Tulloch,56.8840987,-4.7011350,Beinn Bheoil,56.8132828,-4.4306878,18.29
Tulloch,56.8840987,-4.7011350,Beinn Teallach,56.9359660,-4.6947333,5.79
Tulloch,56.8840987,-4.7011350,Beinn a' Chaorainn,56.9286189,-4.6536391,5.74
Tulloch,56.8840987,-4.7011350,Sròn a' Choire Ghairbh,57.0078532,-4.9287093,19.54
Tulloch,56.8840987,-4.7011350,Meall na Teanga,56.9885015,-4.9309213,18.19
Tulloch,56.8840987,-4.7011350,Creag Mèagaidh,56.9520202,-4.6020609,9.68
Tulloch,56.8840987,-4.7011350,Stob Poite Coire Ardair,56.9646817,-4.5836764,11.48
Tulloch,56.8840987,-4.7011350,Càrn Liath,56.9787879,-4.5153153,15.47
Tulloch,56.8840987,-4.7011350,Geal Chàrn,57.0575181,-4.3735446,27.75
Tulloch,56.8840987,-4.7011350,Geal-charn,56.8744778,-4.3045125,24.21
Tulloch,56.8840987,-4.7011350,A' Mharconaich,56.8576719,-4.2898715,25.25
Tulloch,56.8840987,-4.7011350,Sgairneach Mhòr,56.8285485,-4.2976799,25.38
Tulloch,56.8840987,-4.7011350,Beinn Udlamain,56.8355106,-4.3298994,23.28
Tulloch,56.8840987,-4.7011350,Unnamed,56.6794679,-5.0003858,29.22
Tulloch,56.8840987,-4.7011350,Am Bodach,56.6777950,-4.9913941,29.03
Tulloch,56.8840987,-4.7011350,Carn Dearg,56.7599346,-4.5899198,15.4
Tulloch,56.8840987,-4.7011350,Beinn na Lap,56.7893938,-4.6599843,10.84
Tulloch,56.8840987,-4.7011350,Sgurr Choinnich Beag,56.7967269,-4.9159966,16.33
Tulloch,56.8840987,-4.7011350,Stob Coire Easain,56.8125506,-4.8933348,14.18
Tulloch,56.8840987,-4.7011350,Sgòr Gaibhre,56.7725874,-4.5464845,15.6
Tulloch,56.8840987,-4.7011350,Sgòr Choinnich,56.7803835,-4.5491827,14.81
Tulloch,56.8840987,-4.7011350,Unnamed,56.7484143,-4.9270976,20.46
Tulloch,56.8840987,-4.7011350,Sgor Eilde Beag,56.7451316,-4.9129251,20.17
Tulloch,56.8840987,-4.7011350,Unnamed,56.8251968,-4.6826762,6.66
Tulloch,56.8840987,-4.7011350,Unnamed,56.8272956,-4.6906155,6.36
Tulloch,56.8840987,-4.7011350,Meall Garbh,56.8201294,-4.6702227,7.37
Tulloch,56.8840987,-4.7011350,Mullach Coire nan Nead,56.8256444,-4.5738460,10.13
Tulloch,56.8840987,-4.7011350,Meall Glas Choire,56.8201459,-4.5628661,11.04
Tulloch,56.8840987,-4.7011350,Sròn Coire na h-Iolaire,56.8017533,-4.4365599,18.57
Tulloch,56.8840987,-4.7011350,Sgor an Iubhair,56.7450138,-5.0019259,24.03
Tulloch,56.8840987,-4.7011350,Càrn Beag Dearg,56.8178443,-4.9973601,19.52
Tulloch,56.8840987,-4.7011350,Càrn Dearg,56.7859542,-5.0207509,22.36
Tulloch,56.8840987,-4.7011350,Sgùrr a' Mhàim,56.7559529,-5.0035929,23.34
Tulloch,56.8840987,-4.7011350,Diollaid a' Chairn,56.8488465,-4.4819670,13.93
Tulloch,56.8840987,-4.7011350,Stob Coire a' Chairn,56.7507449,-4.9690336,22.09
Tulloch,56.8840987,-4.7011350,Meall a' Chaorruinn,56.8712170,-4.2225860,29.21
Tulloch,56.8840987,-4.7011350,Meall an t-Shaim,56.9793652,-4.5369017,14.58
Tulloch,56.8840987,-4.7011350,Unnamed,56.9825535,-4.5005163,16.41
Tulloch,56.8840987,-4.7011350,Sgurr a'Bhuic,56.7883126,-4.9416634,18.15
Tulloch,56.8840987,-4.7011350,Unnamed,56.7433080,-5.0579172,26.84
Tulloch,56.8840987,-4.7011350,Stob Coire Bhealaich,56.7948516,-4.9454127,17.92
Tulloch,56.8840987,-4.7011350,Unnamed,56.8284137,-4.3133061,24.46
Tulloch,56.8840987,-4.7011350,Mullach nan Coirean,56.7498534,-5.0724176,27.16
Tulloch,56.8840987,-4.7011350,Binnein Beag,56.7669772,-4.9110831,18.29
Tulloch,56.8840987,-4.7011350,An Cearcallach,56.9327853,-4.5940402,8.48
Tulloch,56.8840987,-4.7011350,Unnamed,56.8780108,-4.4856487,13.15
Tulloch,56.8840987,-4.7011350,Sron Coire A'Chriochairein,56.9743632,-4.5550303,13.42
Tulloch,56.8840987,-4.7011350,Na Gruagaichean North West Top,56.7457529,-4.9432775,21.35
Tulloch,56.8840987,-4.7011350,Sron Bealach Beithe,56.8041212,-4.4593247,17.24
Tulloch,56.8840987,-4.7011350,Point 1048,56.7947726,-4.9388104,17.59
Tulloch,56.8840987,-4.7011350,Tom Na Sroine,56.8274944,-4.9387153,15.81
Tulloch,56.8840987,-4.7011350,Stob an Chul Choire,56.8146941,-4.9453185,16.78
Tulloch,56.8840987,-4.7011350,Stob a'Choire Leith,56.8216634,-4.8579930,11.83
Tulloch,56.8840987,-4.7011350,Stob Coire na Ceannain,56.8303463,-4.8406562,10.41
Tulloch,56.8840987,-4.7011350,Stob Coire Gaibhre,56.8402326,-4.8525706,10.45
Tulloch,56.8840987,-4.7011350,Stob Coire Cath na Sine,56.8159886,-4.8647796,12.54
Tulloch,56.8840987,-4.7011350,Caisteal,56.8146856,-4.8742868,13.09
Tulloch,56.8840987,-4.7011350,Beinn na Socaich,56.8193356,-4.8913986,13.67
Tulloch,56.8840987,-4.7011350,Sron a' Choire,56.9552714,-4.5526950,12.02
Tulloch,56.8840987,-4.7011350,Puist Coire Ardair,56.9502300,-4.5713818,10.8
Rannoch,56.6861502,-4.5769511,Ben Nevis,56.7968582,-5.0035260,28.87
Rannoch,56.6861502,-4.5769511,Càrn Mòr Dearg,56.8052539,-4.9866573,28.36
Rannoch,56.6861502,-4.5769511,Stob Dearg,56.6468537,-4.8987627,20.21
Rannoch,56.6861502,-4.5769511,Càrn Dearg Meadhonach,56.8097631,-4.9893613,28.74
Rannoch,56.6861502,-4.5769511,Sgor nam Fiannaidh,56.6793935,-5.0371437,28.21
Rannoch,56.6861502,-4.5769511,Stob Coire Leith,56.6813612,-5.0227958,27.33
Rannoch,56.6861502,-4.5769511,Aonach Mòr,56.8129504,-4.9617416,27.45
Rannoch,56.6861502,-4.5769511,Aonach Beag,56.7999773,-4.9541724,26.33
Rannoch,56.6861502,-4.5769511,Ben Lawers,56.5449045,-4.2208744,26.93
Rannoch,56.6861502,-4.5769511,Beinn Ghlas,56.5360003,-4.2370429,26.74
Rannoch,56.6861502,-4.5769511,Beinn Dorain,56.5028441,-4.7221593,22.28
Rannoch,56.6861502,-4.5769511,Beinn an Dothaidh,56.5301376,-4.7139896,19.3
Rannoch,56.6861502,-4.5769511,Stob Bàn,56.7440062,-5.0305154,28.51
Rannoch,56.6861502,-4.5769511,Am Bodach,56.7417441,-4.9833493,25.65
Rannoch,56.6861502,-4.5769511,An Gearanach,56.7592162,-4.9662402,25.18
Rannoch,56.6861502,-4.5769511,Na Gruagaichean,56.7436810,-4.9399281,23.13
Rannoch,56.6861502,-4.5769511,Binnein Mor,56.7544245,-4.9258171,22.67
Rannoch,56.6861502,-4.5769511,Sgùrr Eilde Mòr,56.7499706,-4.8954275,20.76
Rannoch,56.6861502,-4.5769511,Stob a' Choire Mheadhoin,56.8233896,-4.7609130,18.98
Rannoch,56.6861502,-4.5769511,Stob Coire Easain,56.8181909,-4.7737270,19.0
Rannoch,56.6861502,-4.5769511,Stob Choire Claurigh,56.8237914,-4.8498558,22.66
Rannoch,56.6861502,-4.5769511,Stob Bàn,56.8106697,-4.8409103,21.29
Rannoch,56.6861502,-4.5769511,Sgùrr Choinnich Mòr,56.8004299,-4.9040088,23.72
Rannoch,56.6861502,-4.5769511,Stob Coire an Laoigh,56.8109037,-4.8848781,23.41
Rannoch,56.6861502,-4.5769511,Meall Dearg,56.6808731,-5.0028832,26.11
Rannoch,56.6861502,-4.5769511,Stob Dubh,56.6383410,-4.9706851,24.72
Rannoch,56.6861502,-4.5769511,Stob Coire Raineach,56.6499286,-4.9516080,23.32
Rannoch,56.6861502,-4.5769511,Stob Coire Sgriodain,56.8313019,-4.6950358,17.7
Rannoch,56.6861502,-4.5769511,Chno Dearg,56.8300810,-4.6608752,16.83
Rannoch,56.6861502,-4.5769511,Beinn Eibhinn,56.8259432,-4.5445368,15.69
Rannoch,56.6861502,-4.5769511,Aonach Beag,56.8334981,-4.5292080,16.67
Rannoch,56.6861502,-4.5769511,Geal-Chàrn,56.8378511,-4.5097197,17.39
Rannoch,56.6861502,-4.5769511,Carn Dearg,56.8552108,-4.4547533,20.25
Rannoch,56.6861502,-4.5769511,Beinn a' Chlachair,56.8695346,-4.5096351,20.83
Rannoch,56.6861502,-4.5769511,Creag Pitridh,56.8997277,-4.4849470,24.44
Rannoch,56.6861502,-4.5769511,Geal Chàrn,56.8977787,-4.4571979,24.68
Rannoch,56.6861502,-4.5769511,Ben Alder,56.8138162,-4.4650482,15.78
Rannoch,56.6861502,-4.5769511,Beinn Bheoil,56.8132828,-4.4306878,16.75
Rannoch,56.6861502,-4.5769511,Beinn Teallach,56.9359660,-4.6947333,28.73
Rannoch,56.6861502,-4.5769511,Beinn a' Chaorainn,56.9286189,-4.6536391,27.4
Rannoch,56.6861502,-4.5769511,Meall nan Tarmachan,56.5216505,-4.3014118,24.94
Rannoch,56.6861502,-4.5769511,Meall a' Choire Leith,56.5665404,-4.2598302,23.59
Rannoch,56.6861502,-4.5769511,Meall Corranaich,56.5408090,-4.2534382,25.62
Rannoch,56.6861502,-4.5769511,An Stùc,56.5602696,-4.2159207,26.22
Rannoch,56.6861502,-4.5769511,Creag an Fhithich,56.5518219,-4.2211441,26.47
Rannoch,56.6861502,-4.5769511,Meall Garbh,56.5662633,-4.2075500,26.31
Rannoch,56.6861502,-4.5769511,Meall Greigh,56.5674169,-4.1600857,28.8
Rannoch,56.6861502,-4.5769511,Sgiath Chùil,56.4529169,-4.4952835,26.45
Rannoch,56.6861502,-4.5769511,Beinn Cheathaich,56.4602248,-4.5268777,25.34
Rannoch,56.6861502,-4.5769511,Meall a' Churain,56.4601227,-4.4959692,25.66
Rannoch,56.6861502,-4.5769511,Meall Glas,56.4558528,-4.5466103,25.71
Rannoch,56.6861502,-4.5769511,Creag Mhòr,56.4893747,-4.6146576,22.03
Rannoch,56.6861502,-4.5769511,Beinn Chaluim,56.4546681,-4.6192551,25.91
Rannoch,56.6861502,-4.5769511,Beinn Heasgarnich,56.5102745,-4.5792800,19.58
Rannoch,56.6861502,-4.5769511,Beinn a' Chreachain,56.5603771,-4.6476241,14.66
Rannoch,56.6861502,-4.5769511,Beinn Mhanach,56.5340284,-4.6460457,17.46
Rannoch,56.6861502,-4.5769511,Beinn Achaladair,56.5516591,-4.6951314,16.64
